"program","year","week","site","depth","BT","weekly_mean_temp","dhw","annual_max"
"TCRMP",2006,31,"Coculus Rock",7,30,28.5895833333333,0,0
"TCRMP",2006,31,"Magens Bay",7,29.6,28.4041979166667,0,0
"TCRMP",2007,31,"Coculus Rock",7,30,29.2653005952381,0,0
"TCRMP",2007,31,"Magens Bay",7,29.6,29.1813244047619,0,0
"TCRMP",2008,31,"Coculus Rock",7,30,28.9466934523809,0,0
"TCRMP",2008,31,"Magens Bay",7,29.6,28.3657023809524,0,0
"TCRMP",2009,31,"Castle",7,29.8,28.5929821428572,0,0
"TCRMP",2009,31,"Coculus Rock",7,30,28.9129910714286,0,0
"TCRMP",2009,31,"Magens Bay",7,29.6,28.25846875,0,0
"TCRMP",2010,31,"Castle",7,29.8,29.555462797619,0,0
"TCRMP",2010,31,"Coculus Rock",7,30,29.9165699404762,0,0
"TCRMP",2010,31,"Magens Bay",7,29.6,29.4556845238095,0,0
"TCRMP",2011,31,"Castle",7,29.8,28.9402410714286,0,0
"TCRMP",2011,31,"Coculus Rock",7,30,29.0451755952381,0,0
"TCRMP",2011,31,"Magens Bay",7,29.6,28.6805625,0,0
"TCRMP",2012,31,"Castle",7,29.8,28.7795595238095,0,0
"TCRMP",2012,31,"Coculus Rock",7,30,28.9908645833333,0,0
"TCRMP",2012,31,"Magens Bay",7,29.6,28.6282217261905,0,0
"TCRMP",2013,31,"Castle",7,29.8,28.9138988095238,0,0
"TCRMP",2013,31,"Coculus Rock",7,30,29.210693452381,0,0
"TCRMP",2013,31,"Magens Bay",7,29.6,28.8679642857143,0,0
"TCRMP",2014,31,"Castle",7,29.8,28.6614494047619,0,0
"TCRMP",2014,31,"Coculus Rock",7,30,28.9317961309524,0,0
"TCRMP",2014,31,"Magens Bay",7,29.6,28.3783050595238,0,0
"TCRMP",2015,31,"Castle",7,29.8,28.6542306547619,0,0
"TCRMP",2015,31,"Coculus Rock",7,30,28.8657492559524,0,0
"TCRMP",2015,31,"Magens Bay",7,29.6,28.5983482142857,0,0
"TCRMP",2016,31,"Castle",7,29.8,29.0673616071429,0,0
"TCRMP",2016,31,"Coculus Rock",7,30,29.1243363095238,0,0
"TCRMP",2016,31,"Magens Bay",7,29.6,28.7160491071429,0,0
"TCRMP",2017,31,"Castle",7,29.8,29.2020491071428,0,0
"TCRMP",2017,31,"Magens Bay",7,29.6,29.1341532738095,0,0
"TCRMP",2018,31,"Castle",7,29.8,28.4304151785714,0,0
"TCRMP",2018,31,"Coculus Rock",7,30,28.8307180059524,0,0
"TCRMP",2018,31,"Magens Bay",7,29.6,28.5416235119048,0,0
"CSUN",2006,32,"West Little Lameshur",7,29.8508,28.3821607142857,0,0
"CSUN",2007,32,"West Little Lameshur",7,29.8508,28.7897976190476,0,0
"CSUN",2008,32,"West Little Lameshur",7,29.8508,28.9263630952381,0,0
"CSUN",2009,32,"West Little Lameshur",7,29.8508,28.9169345238095,0,0
"CSUN",2010,32,"West Little Lameshur",7,29.8508,29.7645,0,0
"CSUN",2011,32,"West Little Lameshur",7,29.8508,29.2304464285714,0,0
"CSUN",2012,32,"West Little Lameshur",7,29.8508,28.8203035714286,0,0
"CSUN",2013,32,"West Little Lameshur",7,29.8508,29.0800535714286,0,0
"CSUN",2014,32,"West Little Lameshur",7,29.8508,28.6107797619048,0,0
"CSUN",2015,32,"West Little Lameshur",7,29.8508,28.826125,0,0
"CSUN",2016,32,"West Little Lameshur",7,29.8508,29.3122380952381,0,0
"CSUN",2017,32,"West Little Lameshur",7,29.8508,29.1806547619048,0,0
"CSUN",2018,32,"West Little Lameshur",7,29.8508,28.9470119047619,0,0
"TCRMP",2006,32,"Coculus Rock",7,30,28.625349702381,0,0
"TCRMP",2006,32,"Magens Bay",7,29.6,28.4950967261905,0,0
"TCRMP",2007,32,"Coculus Rock",7,30,29.1094598214286,0,0
"TCRMP",2007,32,"Magens Bay",7,29.6,28.9382738095238,0,0
"TCRMP",2008,32,"Coculus Rock",7,30,29.1250684523809,0,0
"TCRMP",2008,32,"Magens Bay",7,29.6,28.7028898809524,0,0
"TCRMP",2009,32,"Castle",7,29.8,28.8086577380952,0,0
"TCRMP",2009,32,"Coculus Rock",7,30,28.9983214285714,0,0
"TCRMP",2009,32,"Magens Bay",7,29.6,28.3620386904762,0,0
"TCRMP",2010,32,"Castle",7,29.8,29.6017634682037,0,0
"TCRMP",2010,32,"Coculus Rock",7,30,30.0065892857143,1.00658928571427,0
"TCRMP",2010,32,"Magens Bay",7,29.6,29.4697113095238,0,0
"TCRMP",2011,32,"Castle",7,29.8,29.1171398809524,0,0
"TCRMP",2011,32,"Coculus Rock",7,30,29.4775505952381,0,0
"TCRMP",2011,32,"Magens Bay",7,29.6,28.9263199404762,0,0
"TCRMP",2012,32,"Castle",7,29.8,28.888193452381,0,0
"TCRMP",2012,32,"Coculus Rock",7,30,29.0728660714286,0,0
"TCRMP",2012,32,"Magens Bay",7,29.6,28.6240044642857,0,0
"TCRMP",2013,32,"Castle",7,29.8,28.9679077380952,0,0
"TCRMP",2013,32,"Coculus Rock",7,30,29.3286369047619,0,0
"TCRMP",2013,32,"Magens Bay",7,29.6,29.0443333333333,0,0
"TCRMP",2014,32,"Castle",7,29.8,28.572431547619,0,0
"TCRMP",2014,32,"Coculus Rock",7,30,28.8631443452381,0,0
"TCRMP",2014,32,"Magens Bay",7,29.6,28.2676889880952,0,0
"TCRMP",2015,32,"Castle",7,29.8,28.7671964285714,0,0
"TCRMP",2015,32,"Coculus Rock",7,30,28.9763258928571,0,0
"TCRMP",2015,32,"Magens Bay",7,29.6,28.7122931547619,0,0
"TCRMP",2016,32,"Castle",7,29.8,29.2862916666667,0,0
"TCRMP",2016,32,"Coculus Rock",7,30,29.5317366071429,0,0
"TCRMP",2016,32,"Magens Bay",7,29.6,29.0163273809524,0,0
"TCRMP",2017,32,"Castle",7,29.8,29.207181547619,0,0
"TCRMP",2017,32,"Magens Bay",7,29.6,28.8524226190476,0,0
"TCRMP",2018,32,"Castle",7,29.8,28.6629761904762,0,0
"TCRMP",2018,32,"Coculus Rock",7,30,29.1967879464286,0,0
"TCRMP",2018,32,"Magens Bay",7,29.6,28.6612366071429,0,0
"CSUN",2006,33,"West Little Lameshur",7,29.8508,28.8271964285714,0,0
"CSUN",2007,33,"West Little Lameshur",7,29.8508,28.8613095238095,0,0
"CSUN",2008,33,"West Little Lameshur",7,29.8508,29.0002083333334,0,0
"CSUN",2009,33,"West Little Lameshur",7,29.8508,29.0690357142857,0,0
"CSUN",2010,33,"West Little Lameshur",7,29.8508,30.1040952380952,1.25329523809524,0
"CSUN",2011,33,"West Little Lameshur",7,29.8508,29.3034523809524,0,0
"CSUN",2012,33,"West Little Lameshur",7,29.8508,29.0992202380952,0,0
"CSUN",2013,33,"West Little Lameshur",7,29.8508,29.0560952380952,0,0
"CSUN",2014,33,"West Little Lameshur",7,29.8508,28.7771190476191,0,0
"CSUN",2015,33,"West Little Lameshur",7,29.8508,29.0660119047619,0,0
"CSUN",2016,33,"West Little Lameshur",7,29.8508,29.5100238095238,0,0
"CSUN",2017,33,"West Little Lameshur",7,29.8508,29.3554523809524,0,0
"CSUN",2018,33,"West Little Lameshur",7,29.8508,28.9424821428571,0,0
"TCRMP",2006,33,"Coculus Rock",7,30,29.2121726190476,0,0
"TCRMP",2006,33,"Magens Bay",7,29.6,28.521255952381,0,0
"TCRMP",2007,33,"Coculus Rock",7,30,29.239837797619,0,0
"TCRMP",2007,33,"Magens Bay",7,29.6,29.1075178571428,0,0
"TCRMP",2008,33,"Coculus Rock",7,30,29.2411175595238,0,0
"TCRMP",2008,33,"Magens Bay",7,29.6,29.1032306547619,0,0
"TCRMP",2009,33,"Castle",7,29.8,28.8680476190476,0,0
"TCRMP",2009,33,"Coculus Rock",7,30,29.1022366071429,0,0
"TCRMP",2009,33,"Magens Bay",7,29.6,28.6909523809524,0,0
"TCRMP",2010,33,"Castle",7,29.8,30.0546473214286,1.25464732142859,0
"TCRMP",2010,33,"Coculus Rock",7,30,30.1986860119048,2.20527529761903,0
"TCRMP",2010,33,"Magens Bay",7,29.6,29.6734285714286,1.07342857142857,0
"TCRMP",2011,33,"Castle",7,29.8,29.2250431547619,0,0
"TCRMP",2011,33,"Coculus Rock",7,30,29.5741398809524,0,0
"TCRMP",2011,33,"Magens Bay",7,29.6,29.0275639880952,0,0
"TCRMP",2012,33,"Castle",7,29.8,28.9095485248447,0,0
"TCRMP",2012,33,"Coculus Rock",7,30,29.3248065476191,0,0
"TCRMP",2012,33,"Magens Bay",7,29.6,28.7180952380952,0,0
"TCRMP",2013,33,"Castle",7,29.8,28.9853720238095,0,0
"TCRMP",2013,33,"Coculus Rock",7,30,29.3950833333333,0,0
"TCRMP",2013,33,"Magens Bay",7,29.6,28.8164702380952,0,0
"TCRMP",2014,33,"Castle",7,29.8,28.6030729166667,0,0
"TCRMP",2014,33,"Coculus Rock",7,30,28.9846294642857,0,0
"TCRMP",2014,33,"Magens Bay",7,29.6,28.4575029761905,0,0
"TCRMP",2015,33,"Castle",7,29.8,28.81784375,0,0
"TCRMP",2015,33,"Coculus Rock",7,30,29.1190543154762,0,0
"TCRMP",2015,33,"Magens Bay",7,29.6,28.7669806547619,0,0
"TCRMP",2016,33,"Castle",7,29.8,29.4905119047619,0,0
"TCRMP",2016,33,"Coculus Rock",7,30,29.7553311011905,0,0
"TCRMP",2016,33,"Magens Bay",7,29.6,29.1587172619048,0,0
"TCRMP",2017,33,"Castle",7,29.8,29.3139925595238,0,0
"TCRMP",2017,33,"Magens Bay",7,29.6,29.1376235119048,0,0
"TCRMP",2018,33,"Castle",7,29.8,28.7493943452381,0,0
"TCRMP",2018,33,"Coculus Rock",7,30,29.2946071428571,0,0
"TCRMP",2018,33,"Magens Bay",7,29.6,28.855724702381,0,0
"CSUN",2006,34,"West Little Lameshur",7,29.8508,28.9786904761905,0,0
"CSUN",2007,34,"West Little Lameshur",7,29.8508,28.9492023809524,0,0
"CSUN",2008,34,"West Little Lameshur",7,29.8508,29.226375,0,0
"CSUN",2009,34,"West Little Lameshur",7,29.8508,29.0340892857143,0,0
"CSUN",2010,34,"West Little Lameshur",7,29.8508,30.2352619047619,2.63775714285714,1
"CSUN",2011,34,"West Little Lameshur",7,29.8508,28.8858095238095,0,0
"CSUN",2012,34,"West Little Lameshur",7,29.8508,28.8758095238095,0,0
"CSUN",2013,34,"West Little Lameshur",7,29.8508,28.9917142857143,0,0
"CSUN",2014,34,"West Little Lameshur",7,29.8508,28.6663571428571,0,0
"CSUN",2015,34,"West Little Lameshur",7,29.8508,28.9888571428571,0,0
"CSUN",2016,34,"West Little Lameshur",7,29.8508,29.6711071428571,0,0
"CSUN",2017,34,"West Little Lameshur",7,29.8508,29.4141666666667,0,0
"CSUN",2018,34,"West Little Lameshur",7,29.8508,29.0906845238095,0,0
"TCRMP",2006,34,"Coculus Rock",7,30,29.3029330357143,0,0
"TCRMP",2006,34,"Magens Bay",7,29.6,28.8958973214286,0,0
"TCRMP",2007,34,"Coculus Rock",7,30,29.3145848214286,0,0
"TCRMP",2007,34,"Magens Bay",7,29.6,29.1709657738095,0,0
"TCRMP",2008,34,"Coculus Rock",7,30,29.5466964285714,0,0
"TCRMP",2008,34,"Magens Bay",7,29.6,29.3778590225564,0,0
"TCRMP",2009,34,"Castle",7,29.8,28.89696875,0,0
"TCRMP",2009,34,"Coculus Rock",7,30,29.0486815476191,0,0
"TCRMP",2009,34,"Magens Bay",7,29.6,29.0284553571429,0,0
"TCRMP",2010,34,"Castle",7,29.8,30.1763467261905,2.63099404761907,1
"TCRMP",2010,34,"Coculus Rock",7,30,30.3063675595238,3.51164285714284,1
"TCRMP",2010,34,"Magens Bay",7,29.6,29.89775,2.37117857142857,0
"TCRMP",2011,34,"Castle",7,29.8,28.8280550595238,0,0
"TCRMP",2011,34,"Coculus Rock",7,30,28.8431056547619,0,0
"TCRMP",2011,34,"Magens Bay",7,29.6,28.4352976190476,0,0
"TCRMP",2012,34,"Castle",7,29.8,28.5761875,0,0
"TCRMP",2012,34,"Coculus Rock",7,30,28.8496755952381,0,0
"TCRMP",2012,34,"Magens Bay",7,29.6,28.6020133928571,0,0
"TCRMP",2013,34,"Castle",7,29.8,29.0565669642857,0,0
"TCRMP",2013,34,"Coculus Rock",7,30,29.1394494047619,0,0
"TCRMP",2013,34,"Magens Bay",7,29.6,28.6696889880953,0,0
"TCRMP",2014,34,"Castle",7,29.8,28.7397306547619,0,0
"TCRMP",2014,34,"Coculus Rock",7,30,28.9900818452381,0,0
"TCRMP",2014,34,"Magens Bay",7,29.6,28.5971904761905,0,0
"TCRMP",2015,34,"Castle",7,29.8,28.9822232142857,0,0
"TCRMP",2015,34,"Coculus Rock",7,30,29.1405714285714,0,0
"TCRMP",2015,34,"Magens Bay",7,29.6,28.9994434523809,0,0
"TCRMP",2016,34,"Castle",7,29.8,29.5819955357143,0,0
"TCRMP",2016,34,"Coculus Rock",7,30,29.8017864583333,0,0
"TCRMP",2016,34,"Magens Bay",7,29.6,29.39759375,0,0
"TCRMP",2017,34,"Castle",7,29.8,29.4514181547619,0,0
"TCRMP",2017,34,"Magens Bay",7,29.6,29.3594389880952,0,0
"TCRMP",2018,34,"Castle",7,29.8,28.8618943452381,0,0
"TCRMP",2018,34,"Coculus Rock",7,30,29.3451919642857,0,0
"TCRMP",2018,34,"Magens Bay",7,29.6,28.8369598214286,0,0
"CSUN",2006,35,"West Little Lameshur",7,29.8508,29.370884057971,0,0
"CSUN",2007,35,"West Little Lameshur",7,29.8508,29.0936428571429,0,0
"CSUN",2008,35,"West Little Lameshur",7,29.8508,29.1264345238095,0,0
"CSUN",2009,35,"West Little Lameshur",7,29.8508,29.2544702380952,0,0
"CSUN",2010,35,"West Little Lameshur",7,29.8508,29.4788095238095,2.63775714285714,0
"CSUN",2011,35,"West Little Lameshur",7,29.8508,29.4355833333333,0,0
"CSUN",2012,35,"West Little Lameshur",7,29.8508,28.7268273809524,0,0
"CSUN",2013,35,"West Little Lameshur",7,29.8508,29.1441607142857,0,0
"CSUN",2014,35,"West Little Lameshur",7,29.8508,28.8610595238095,0,0
"CSUN",2015,35,"West Little Lameshur",7,29.8508,28.994369047619,0,0
"CSUN",2016,35,"West Little Lameshur",7,29.8508,29.4765416666667,0,0
"CSUN",2017,35,"West Little Lameshur",7,29.8508,29.7229583333333,0,0
"CSUN",2018,35,"West Little Lameshur",7,29.8508,28.8017083333333,0,0
"TCRMP",2006,35,"Coculus Rock",7,30,29.6829389880952,0,0
"TCRMP",2006,35,"Magens Bay",7,29.6,29.1297455357143,0,0
"TCRMP",2007,35,"Coculus Rock",7,30,29.3717395833334,0,0
"TCRMP",2007,35,"Magens Bay",7,29.6,29.230494047619,0,0
"TCRMP",2008,35,"Coculus Rock",7,30,29.4128244047619,0,0
"TCRMP",2008,35,"Magens Bay",7,29.6,29.4159270833333,0,0
"TCRMP",2009,35,"Castle",7,29.8,29.0407961309524,0,0
"TCRMP",2009,35,"Coculus Rock",7,30,29.358443452381,0,0
"TCRMP",2009,35,"Magens Bay",7,29.6,29.1048973214286,0,0
"TCRMP",2010,35,"Castle",7,29.8,29.7387247023809,2.63099404761907,0
"TCRMP",2010,35,"Coculus Rock",7,30,29.4578794642857,3.51164285714284,0
"TCRMP",2010,35,"Magens Bay",7,29.6,29.4504151785714,2.37117857142857,0
"TCRMP",2011,35,"Castle",7,29.8,29.3502470238095,0,0
"TCRMP",2011,35,"Coculus Rock",7,30,29.5025882936508,0,0
"TCRMP",2011,35,"Magens Bay",7,29.6,28.9770863095238,0,0
"TCRMP",2012,35,"Castle",7,29.8,28.6347306547619,0,0
"TCRMP",2012,35,"Coculus Rock",7,30,28.8025416666667,0,0
"TCRMP",2012,35,"Magens Bay",7,29.6,28.5386056547619,0,0
"TCRMP",2013,35,"Castle",7,29.8,29.1762589285714,0,0
"TCRMP",2013,35,"Coculus Rock",7,30,29.4495818452381,0,0
"TCRMP",2013,35,"Magens Bay",7,29.6,28.8668824404762,0,0
"TCRMP",2014,35,"Castle",7,29.8,28.8530639880953,0,0
"TCRMP",2014,35,"Coculus Rock",7,30,29.0208526785714,0,0
"TCRMP",2014,35,"Magens Bay",7,29.6,28.6994464285714,0,0
"TCRMP",2015,35,"Castle",7,29.8,28.9511428571429,0,0
"TCRMP",2015,35,"Coculus Rock",7,30,29.0324761904762,0,0
"TCRMP",2015,35,"Magens Bay",7,29.6,28.9537901785714,0,0
"TCRMP",2016,35,"Castle",7,29.8,29.5941383928571,0,0
"TCRMP",2016,35,"Coculus Rock",7,30,29.6695334821428,0,0
"TCRMP",2016,35,"Magens Bay",7,29.6,29.4215178571429,0,0
"TCRMP",2017,35,"Castle",7,29.8,29.5755208333333,0,0
"TCRMP",2017,35,"Magens Bay",7,29.6,29.6508229166667,1.05082291666665,1
"TCRMP",2018,35,"Castle",7,29.8,28.7004732142857,0,0
"TCRMP",2018,35,"Coculus Rock",7,30,29.0047269345238,0,0
"TCRMP",2018,35,"Magens Bay",7,29.6,28.7420267857143,0,0
"CSUN",2006,36,"West Little Lameshur",7,29.8508,29.3379523809524,0,0
"CSUN",2007,36,"West Little Lameshur",7,29.8508,29.2205833333333,0,0
"CSUN",2008,36,"West Little Lameshur",7,29.8508,29.1178452380952,0,0
"CSUN",2009,36,"West Little Lameshur",7,29.8508,29.0825654761905,0,0
"CSUN",2010,36,"West Little Lameshur",7,29.8508,29.7114404761905,2.63775714285714,0
"CSUN",2011,36,"West Little Lameshur",7,29.8508,29.6392142857143,0,0
"CSUN",2012,36,"West Little Lameshur",7,29.8508,29.2253333333333,0,0
"CSUN",2013,36,"West Little Lameshur",7,29.8508,28.9992976190476,0,0
"CSUN",2014,36,"West Little Lameshur",7,29.8508,28.9847738095238,0,0
"CSUN",2015,36,"West Little Lameshur",7,29.8508,29.3661190476191,0,0
"CSUN",2016,36,"West Little Lameshur",7,29.8508,29.3581428571429,0,0
"CSUN",2017,36,"West Little Lameshur",7,29.8508,29.3815119047619,0,0
"CSUN",2018,36,"West Little Lameshur",7,29.8508,28.8803273809524,0,0
"TCRMP",2006,36,"Coculus Rock",7,30,29.5743273809524,0,0
"TCRMP",2006,36,"Magens Bay",7,29.6,29.3675297619048,0,0
"TCRMP",2007,36,"Coculus Rock",7,30,29.6240163690476,0,0
"TCRMP",2007,36,"Magens Bay",7,29.6,29.191943452381,0,0
"TCRMP",2008,36,"Coculus Rock",7,30,29.2764211309524,0,0
"TCRMP",2008,36,"Magens Bay",7,29.6,29.2415907738095,0,0
"TCRMP",2009,36,"Castle",7,29.8,29.0411696428571,0,0
"TCRMP",2009,36,"Coculus Rock",7,30,29.0166428571429,0,0
"TCRMP",2009,36,"Magens Bay",7,29.6,29.0840744047619,0,0
"TCRMP",2010,36,"Castle",7,29.8,29.7223764880953,2.63099404761907,0
"TCRMP",2010,36,"Coculus Rock",7,30,29.744787202381,3.51164285714284,0
"TCRMP",2010,36,"Magens Bay",7,29.6,29.55284375,2.37117857142857,0
"TCRMP",2011,36,"Castle",7,29.8,29.5824910714286,0,0
"TCRMP",2011,36,"Coculus Rock",7,30,29.7373675595238,0,0
"TCRMP",2011,36,"Magens Bay",7,29.6,29.5145788690476,0,0
"TCRMP",2012,36,"Castle",7,29.8,29.3648139880952,0,0
"TCRMP",2012,36,"Coculus Rock",7,30,29.3412023809524,0,0
"TCRMP",2012,36,"Magens Bay",7,29.6,29.3614285714286,0,0
"TCRMP",2013,36,"Castle",7,29.8,28.9772440476191,0,0
"TCRMP",2013,36,"Coculus Rock",7,30,29.0130431547619,0,0
"TCRMP",2013,36,"Magens Bay",7,29.6,28.8498586309524,0,0
"TCRMP",2014,36,"Castle",7,29.8,29.0059136904762,0,0
"TCRMP",2014,36,"Coculus Rock",7,30,29.1740922619048,0,0
"TCRMP",2014,36,"Magens Bay",7,29.6,28.89465625,0,0
"TCRMP",2015,36,"Castle",7,29.8,29.3502916666667,0,0
"TCRMP",2015,36,"Coculus Rock",7,30,29.5205617559524,0,0
"TCRMP",2015,36,"Magens Bay",7,29.6,29.037587797619,0,0
"TCRMP",2016,36,"Castle",7,29.8,29.2703586309524,0,0
"TCRMP",2016,36,"Coculus Rock",7,30,29.4033988095238,0,0
"TCRMP",2016,36,"Magens Bay",7,29.6,29.1546086309524,0,0
"TCRMP",2017,36,"Castle",7,29.8,29.2958288690476,0,0
"TCRMP",2017,36,"Magens Bay",7,29.6,29.4127648809524,1.05082291666665,0
"TCRMP",2018,36,"Castle",7,29.8,28.9763095238095,0,0
"TCRMP",2018,36,"Coculus Rock",7,30,29.3633764880952,0,0
"TCRMP",2018,36,"Magens Bay",7,29.6,28.9705669642857,0,0
"CSUN",2005,37,"West Little Lameshur",7,29.8508,30.4002569444445,1.54945694444445,0
"CSUN",2006,37,"West Little Lameshur",7,29.8508,29.6287321428572,0,0
"CSUN",2007,37,"West Little Lameshur",7,29.8508,29.3492380952381,0,0
"CSUN",2008,37,"West Little Lameshur",7,29.8508,29.2167202380952,0,0
"CSUN",2009,37,"West Little Lameshur",7,29.8508,29.1186547619048,0,0
"CSUN",2010,37,"West Little Lameshur",7,29.8508,29.5299107142857,2.63775714285714,0
"CSUN",2011,37,"West Little Lameshur",7,29.8508,29.2464285714286,0,0
"CSUN",2012,37,"West Little Lameshur",7,29.8508,29.647130952381,0,0
"CSUN",2013,37,"West Little Lameshur",7,29.8508,29.0297083333333,0,0
"CSUN",2014,37,"West Little Lameshur",7,29.8508,29.1017797619047,0,0
"CSUN",2015,37,"West Little Lameshur",7,29.8508,29.6029880952381,0,0
"CSUN",2016,37,"West Little Lameshur",7,29.8508,29.61525,0,0
"CSUN",2017,37,"West Little Lameshur",7,29.8508,28.9608452380952,0,0
"TCRMP",2006,37,"Coculus Rock",7,30,30.039037202381,1.03903720238096,0
"TCRMP",2006,37,"Magens Bay",7,29.6,29.4458392857143,0,0
"TCRMP",2007,37,"Coculus Rock",7,30,29.6664821428571,0,0
"TCRMP",2007,37,"Magens Bay",7,29.6,29.1267291666667,0,0
"TCRMP",2008,37,"Castle",7,29.8,29.3990241421568,0,0
"TCRMP",2008,37,"Coculus Rock",7,30,29.3208735119048,0,0
"TCRMP",2008,37,"Magens Bay",7,29.6,29.1745610119048,0,0
"TCRMP",2009,37,"Castle",7,29.8,29.1976755952381,0,0
"TCRMP",2009,37,"Coculus Rock",7,30,29.3054241071429,0,0
"TCRMP",2009,37,"Magens Bay",7,29.6,29.0113258928571,0,0
"TCRMP",2010,37,"Castle",7,29.8,29.7523943452381,2.63099404761907,0
"TCRMP",2010,37,"Coculus Rock",7,30,29.5454583333333,3.51164285714284,0
"TCRMP",2010,37,"Magens Bay",7,29.6,29.6807991071429,3.45197767857143,1
"TCRMP",2011,37,"Castle",7,29.8,29.1578735119048,0,0
"TCRMP",2011,37,"Coculus Rock",7,30,29.1981845238095,0,0
"TCRMP",2011,37,"Magens Bay",7,29.6,29.0364821428572,0,0
"TCRMP",2012,37,"Castle",7,29.8,29.5623526785714,0,0
"TCRMP",2012,37,"Coculus Rock",7,30,29.7913511904762,0,0
"TCRMP",2012,37,"Magens Bay",7,29.6,29.2562589285715,0,0
"TCRMP",2013,37,"Castle",7,29.8,29.1347648809524,0,0
"TCRMP",2013,37,"Coculus Rock",7,30,29.1855788690476,0,0
"TCRMP",2013,37,"Magens Bay",7,29.6,29.0842648809524,0,0
"TCRMP",2014,37,"Castle",7,29.8,29.0272931547619,0,0
"TCRMP",2014,37,"Coculus Rock",7,30,29.3553601190476,0,0
"TCRMP",2014,37,"Magens Bay",7,29.6,28.9550282738095,0,0
"TCRMP",2015,37,"Castle",7,29.8,29.339587797619,0,0
"TCRMP",2015,37,"Coculus Rock",7,30,29.6958869220653,0,0
"TCRMP",2015,37,"Magens Bay",7,29.6,29.2281369047619,0,0
"TCRMP",2016,37,"Castle",7,29.8,29.7048303571429,0,0
"TCRMP",2016,37,"Coculus Rock",7,30,29.805771577381,0,0
"TCRMP",2016,37,"Magens Bay",7,29.6,29.451880952381,0,0
"TCRMP",2017,37,"Castle",7,29.8,29.2826979166667,0,0
"TCRMP",2017,37,"Magens Bay",7,29.6,29.0240089285714,1.05082291666665,0
"TCRMP",2018,37,"Castle",7,29.8,29.00921875,0,0
"TCRMP",2018,37,"Coculus Rock",7,30,29.3693102678571,0,0
"TCRMP",2018,37,"Magens Bay",7,29.6,29.2106547619048,0,0
"CSUN",2005,38,"West Little Lameshur",7,29.8508,30.4021071428571,3.1007640873016,0
"CSUN",2006,38,"West Little Lameshur",7,29.8508,29.8743928571428,1.02359285714284,0
"CSUN",2007,38,"West Little Lameshur",7,29.8508,29.520869047619,0,0
"CSUN",2008,38,"West Little Lameshur",7,29.8508,29.55325,0,0
"CSUN",2009,38,"West Little Lameshur",7,29.8508,29.4164523809524,0,0
"CSUN",2010,38,"West Little Lameshur",7,29.8508,29.3588928571429,2.63775714285714,0
"CSUN",2011,38,"West Little Lameshur",7,29.8508,28.972255952381,0,0
"CSUN",2012,38,"West Little Lameshur",7,29.8508,29.7261607142857,0,0
"CSUN",2013,38,"West Little Lameshur",7,29.8508,29.4010119047619,0,0
"CSUN",2014,38,"West Little Lameshur",7,29.8508,29.2861964285714,0,0
"CSUN",2015,38,"West Little Lameshur",7,29.8508,29.3522857142857,0,0
"CSUN",2016,38,"West Little Lameshur",7,29.8508,29.7254761904762,0,0
"CSUN",2017,38,"West Little Lameshur",7,29.8508,28.628380952381,0,0
"TCRMP",2006,38,"Coculus Rock",7,30,30.2578794642857,2.29691666666666,0
"TCRMP",2006,38,"Magens Bay",7,29.6,30.046125,1.446125,0
"TCRMP",2007,38,"Coculus Rock",7,30,29.8522827380952,0,0
"TCRMP",2007,38,"Magens Bay",7,29.6,29.6089226190476,1.0089226190476,0
"TCRMP",2008,38,"Castle",7,29.8,29.3899464285714,0,0
"TCRMP",2008,38,"Coculus Rock",7,30,29.5807142857143,0,0
"TCRMP",2008,38,"Magens Bay",7,29.6,29.3846145833333,0,0
"TCRMP",2009,38,"Castle",7,29.8,29.3980580357143,0,0
"TCRMP",2009,38,"Coculus Rock",7,30,29.6643943452381,0,0
"TCRMP",2009,38,"Magens Bay",7,29.6,29.2150863095238,0,0
"TCRMP",2010,38,"Castle",7,29.8,29.3363764880952,2.63099404761907,0
"TCRMP",2010,38,"Coculus Rock",7,30,29.4572663690476,3.51164285714284,0
"TCRMP",2010,38,"Magens Bay",7,29.6,29.453325606685,3.45197767857143,0
"TCRMP",2011,38,"Castle",7,29.8,29.1736889880952,0,0
"TCRMP",2011,38,"Coculus Rock",7,30,29.0751056547619,0,0
"TCRMP",2011,38,"Magens Bay",7,29.6,28.9017083333333,0,0
"TCRMP",2012,38,"Castle",7,29.8,29.4553348214286,0,0
"TCRMP",2012,38,"Coculus Rock",7,30,29.8274479166667,0,0
"TCRMP",2012,38,"Magens Bay",7,29.6,29.3044449404762,0,0
"TCRMP",2013,38,"Castle",7,29.8,29.5318467261905,0,0
"TCRMP",2013,38,"Coculus Rock",7,30,29.6682738095238,0,0
"TCRMP",2013,38,"Magens Bay",7,29.6,29.4519270833333,0,0
"TCRMP",2014,38,"Castle",7,29.8,29.2069538690476,0,0
"TCRMP",2014,38,"Coculus Rock",7,30,29.6651681547619,0,0
"TCRMP",2014,38,"Magens Bay",7,29.6,29.0937619047619,0,0
"TCRMP",2015,38,"Castle",7,29.8,29.2720089285714,0,0
"TCRMP",2015,38,"Coculus Rock",7,30,29.3705133928571,0,0
"TCRMP",2015,38,"Magens Bay",7,29.6,29.2655580357143,0,0
"TCRMP",2016,38,"Castle",7,29.8,30.0052663690476,1.20526636904761,1
"TCRMP",2016,38,"Coculus Rock",7,30,29.8124032738095,0,0
